CDSCode,SchoolID,NCESDist,NCESSchool,StatusType,County,District,School,Street,StreetAbr,City,Zip,State,MailStreet,MailStrAbr,MailCity,MailZip,MailState,Phone,Ext,FaxNumber,WebSite,OpenDate,ClosedDate,Charter,CharterNum,FundingType,DOC,DOCType,SOC,SOCType,EdOpsCode,EdOpsName,EILCode,EILName,GSoffered,GSserved,Virtual,Magnet,YearRoundYN,FederalDFCDistrictID,Latitude,Longitude,AdmFName,AdmLName,LastUpDate,Multilingual
43695916049464,6049464,626280,12540,Active,Santa Clara,Mountain View Whisman,Stevenson Elementary,750 San Pierre Way,750 San Pierre Way,Mountain View,94043-3133,CA,750 San Pierre Way,750 San Pierre Way,Mountain View,94043-3133,CA,(650) 903-6950,No Data,(650) 903-6951,No Data,08/25/2009,No Data,N,No Data,No Data,52,Elementary School District,60,Elementary Schools (Public),TRAD,Traditional,ELEM,Elementary,K-5,K-5,N,N,N,No Data,37.403342,-122.08432,Megan,Pohlman,08/25/2025,N
43695916049472,6049472,626280,6931,Active,Santa Clara,Mountain View Whisman,Crittenden Middle,1701 Rock Street,1701 Rock St.,Mountain View,94043-3133,CA,1701 Rock Street,1701 Rock St.,Mountain View,94043-3133,CA,(650) 903-6945,No Data,(650) 967-1707,No Data,07/01/1980,No Data,N,No Data,No Data,52,Elementary School District,62,Intermediate/Middle Schools (Public),TRAD,Traditional,INTMIDJR,Intermediate/Middle/Junior High,6-8,6-8,N,N,N,No Data,37.412214,-122.08588,Julie,Thompson,07/23/2024,N
43695916049480,6049480,626280,6932,Active,Santa Clara,Mountain View Whisman,Monta Loma Elementary,460 Thompson Avenue,460 Thompson Ave.,Mountain View,94043-3133,CA,460 Thompson Avenue,460 Thompson Ave.,Mountain View,94043-3133,CA,(650) 903-6915,No Data,(650) 903-6921,No Data,07/01/1980,No Data,N,No Data,No Data,52,Elementary School District,60,Elementary Schools (Public),TRAD,Traditional,ELEM,Elementary,K-5,K-5,N,N,N,No Data,37.408196,-122.09807,Meghan,Jinguji,07/23/2024,N
43695916049514,6049514,626280,6933,Active,Santa Clara,Mountain View Whisman,Theuerkauf Elementary,1625 San Luis Avenue,1625 San Luis Ave.,Mountain View,94043-3133,CA,1625 San Luis Avenue,1625 San Luis Ave.,Mountain View,94043-3133,CA,(650) 903-6925,No Data,(650) 903-6931,No Data,07/01/1980,No Data,N,No Data,No Data,52,Elementary School District,60,Elementary Schools (Public),TRAD,Traditional,ELEM,Elementary,K-5,K-5,N,N,N,No Data,37.405889,-122.08497,Danielle,Lyons,08/09/2023,N
43696094334728,4334728,626310,3930,Active,Santa Clara,Mountain View-Los Altos Union High,Mountain View High,3535 Truman Avenue,3535 Truman Ave.,Mountain View,94040-4559,CA,3535 Truman Avenue,3535 Truman Ave.,Mountain View,94040-4559,CA,(650) 940-4602,No Data,(650) 961-6349,No Data,07/01/1980,No Data,N,No Data,No Data,56,High School District,66,High Schools (Public),TRAD,Traditional,HS,High School,9-12,9-12,N,N,N,No Data,37.358192,-122.06863,Kip,Glazer,08/19/2024,N
43696176048037,6048037,626400,3987,Active,Santa Clara,Mount Pleasant Elementary,August Boeger Middle,1944 Flint Avenue,1944 Flint Ave.,San Jose,95148-1213,CA,1944 Flint Avenue,1944 Flint Ave.,San Jose,95148-1213,CA,(408) 223-3770,No Data,(408) 223-6959,https://augustboeger.mpesd.org/,07/01/1980,No Data,N,No Data,No Data,52,Elementary School District,62,Intermediate/Middle Schools (Public),TRAD,Traditional,INTMIDJR,Intermediate/Middle/Junior High,6-8,6-8,N,N,N,No Data,37.347153,-121.80143,Raquel,Topete,05/20/2025,N
43696176048060,6048060,626400,3989,Active,Santa Clara,Mount Pleasant Elementary,Mt. Pleasant Elementary,14275 Candler Drive,14275 Candler Dr.,San Jose,95127-4157,CA,14275 Candler Drive,14275 Candler Dr.,San Jose,95127-4157,CA,(408) 258-6451,No Data,(408) 272-9705,https://mtpleasant.mpesd.org/,07/01/1980,No Data,N,No Data,No Data,52,Elementary School District,60,Elementary Schools (Public),TRAD,Traditional,ELEM,Elementary,P-5,K-5,N,N,N,No Data,37.354085,-121.81104,Gilbert,Rodriguez,05/20/2025,N
43696176048078,6048078,626400,3990,Active,Santa Clara,Mount Pleasant Elementary,Robert Sanders Elementary,3411 Rocky Mountain Drive,3411 Rocky Mountain Dr.,San Jose,95127-4853,CA,3411 Rocky Mountain Drive,3411 Rocky Mountain Dr.,San Jose,95127-4853,CA,(408) 258-7288,No Data,(408) 272-9646,https://robertsanders.mpesd.org/,07/01/1980,No Data,N,No Data,No Data,52,Elementary School District,60,Elementary Schools (Public),TRAD,Traditional,ELEM,Elementary,P-5,K-5,N,N,N,No Data,37.351574,-121.80177,Tammy,Rankin Conover,07/07/2025,N
43696176067227,6067227,626400,3991,Active,Santa Clara,Mount Pleasant Elementary,Valle Vista Elementary,1966 Flint Avenue,1966 Flint Ave.,San Jose,95148-1719,CA,1966 Flint Avenue,1966 Flint Ave.,San Jose,95148-1719,CA,(408) 223-3750,No Data,(408) 223-7346,https://ijavve.mpesd.org/,07/01/1980,No Data,N,No Data,No Data,52,Elementary School District,60,Elementary Schools (Public),TRAD,Traditional,ELEM,Elementary,K-5,K-5,N,N,N,No Data,37.346613,-121.79994,Anthony,Alvarado,05/20/2025,N
43696256048086,6048086,627810,9413,Active,Santa Clara,Oak Grove Elementary,Anderson (Alex) Elementary,5800 Calpine Drive,5800 Calpine Dr.,San Jose,95123-3705,CA,5800 Calpine Drive,5800 Calpine Dr.,San Jose,95123-3705,CA,(408) 225-6556,No Data,(408) 224-6964,https://anderson.ogsd.net,07/01/1980,No Data,N,No Data,No Data,52,Elementary School District,60,Elementary Schools (Public),TRAD,Traditional,ELEM,Elementary,K-6,K-6,C,N,N,No Data,37.24674,-121.81194,Kellee,Humphrey,08/06/2024,N
43696256048094,6048094,627810,4209,Active,Santa Clara,Oak Grove Elementary,Davis (Caroline) Intermediate,5035 Edenview Drive,5035 Edenview Dr.,San Jose,95111-4031,CA,5035 Edenview Drive,5035 Edenview Dr.,San Jose,95111-4031,CA,(408) 227-0616,No Data,(408) 224-8957,http://davis.ogsd.net,07/01/1980,No Data,N,No Data,No Data,52,Elementary School District,62,Intermediate/Middle Schools (Public),TRAD,Traditional,INTMIDJR,Intermediate/Middle/Junior High,7-8,7-8,C,N,N,No Data,37.266422,-121.81192,Ginelyn,Doldolea-Kudsi,09/15/2021,Y
43696256048102,6048102,627810,4208,Active,Santa Clara,Oak Grove Elementary,Christopher Elementary,565 Coyote Road,565 Coyote Rd.,San Jose,95111-2599,CA,565 Coyote Road,565 Coyote Rd.,San Jose,95111-2599,CA,(408) 227-8550,No Data,(408) 224-8265,https://christopher.ogsd.net,07/01/1980,No Data,N,No Data,No Data,52,Elementary School District,60,Elementary Schools (Public),TRAD,Traditional,ELEM,Elementary,K-8,K-8,C,N,N,No Data,37.279388,-121.81761,Marie,Mabanag,09/15/2021,Y
43696256048110,6048110,627810,4213,Active,Santa Clara,Oak Grove Elementary,Frost (Earl) Elementary,530 Gettysburg Drive,530 Gettysburg Dr.,San Jose,95123-3234,CA,530 Gettysburg Drive,530 Gettysburg Dr.,San Jose,95123-3234,CA,(408) 225-1881,No Data,(408) 224-8932,https://frost.ogsd.net,07/01/1980,No Data,N,No Data,No Data,52,Elementary School District,60,Elementary Schools (Public),TRAD,Traditional,ELEM,Elementary,K-6,K-6,C,N,N,No Data,37.247514,-121.83706,Tauvia,Harrigan,02/09/2023,N
43696256048128,6048128,627810,4212,Active,Santa Clara,Oak Grove Elementary,Edenvale Elementary,285 Azucar Avenue,285 Azucar Ave.,San Jose,95111-2902,CA,285 Azucar Avenue,285 Azucar Ave.,San Jose,95111-2902,CA,(408) 227-7060,No Data,(408) 224-8732,https://edenvale.ogsd.net,11/01/1966,No Data,N,No Data,No Data,52,Elementary School District,60,Elementary Schools (Public),TRAD,Traditional,ELEM,Elementary,K-6,K-6,C,N,N,No Data,37.26157,-121.80265,Karisa,Gonzales,07/07/2022,Y
43696256048177,6048177,627810,4221,Active,Santa Clara,Oak Grove Elementary,Stipe (Samuel) Elementary,5000 Lyng Drive,5000 Lyng Dr.,San Jose,95111-2720,CA,5000 Lyng Drive,5000 Lyng Dr.,San Jose,95111-2720,CA,(408) 227-7332,No Data,(408) 224-2231,https://stipe.ogsd.net,07/01/1980,No Data,N,No Data,No Data,52,Elementary School District,60,Elementary Schools (Public),TRAD,Traditional,ELEM,Elementary,K-6,K-6,C,N,N,No Data,37.271339,-121.80652,Lauren,Tilston,05/23/2025,N
43696256067243,6067243,627810,4223,Active,Santa Clara,Oak Grove Elementary,Santa Teresa Elementary,6200 Encinal Drive,6200 Encinal Dr.,San Jose,95119-1514,CA,6200 Encinal Drive,6200 Encinal Dr.,San Jose,95119-1514,CA,(408) 227-3303,No Data,(408) 226-3379,https://santateresa.ogsd.net,07/01/1980,No Data,N,No Data,No Data,52,Elementary School District,60,Elementary Schools (Public),TRAD,Traditional,ELEM,Elementary,K-6,K-6,C,N,N,No Data,37.234751,-121.7959,Kristi,Frankina,08/06/2024,N
43696256068167,6068167,627810,4216,Active,Santa Clara,Oak Grove Elementary,Herman (Leonard) Intermediate,5955 Blossom Avenue,5955 Blossom Ave.,San Jose,95123-4032,CA,5955 Blossom Avenue,5955 Blossom Ave.,San Jose,95123-4032,CA,(408) 226-1886,No Data,(408) 226-1897,https://herman.ogsd.net,07/01/1980,No Data,N,No Data,No Data,52,Elementary School District,62,Intermediate/Middle Schools (Public),TRAD,Traditional,INTMIDJR,Intermediate/Middle/Junior High,5-8,5-8,C,N,N,No Data,37.239738,-121.83975,Christy,Flores,09/15/2021,Y
43696256072144,6072144,627810,4220,Active,Santa Clara,Oak Grove Elementary,Sakamoto Elementary,6280 Shadelands Drive,6280 Shadelands Dr.,San Jose,95123-4645,CA,6280 Shadelands Drive,6280 Shadelands Dr.,San Jose,95123-4645,CA,(408) 227-3411,No Data,(408) 224-8784,http://sakamoto.ogsd.net,07/01/1980,No Data,N,No Data,No Data,52,Elementary School District,60,Elementary Schools (Public),TRAD,Traditional,ELEM,Elementary,K-6,K-6,C,N,N,No Data,37.230822,-121.83919,Fariba,Roberts,08/06/2024,N
43696256072151,6072151,627810,4210,Active,Santa Clara,Oak Grove Elementary,Del Roble Elementary,5345 Avenida Almendros,5345 Avenida Almendros,San Jose,95123-1405,CA,5345 Avenida Almendros,5345 Avenida Almendros,San Jose,95123-1405,CA,(408) 225-5675,No Data,(408) 224-8748,https://delroble.ogsd.net,07/01/1980,No Data,N,No Data,No Data,52,Elementary School District,60,Elementary Schools (Public),TRAD,Traditional,ELEM,Elementary,K-6,K-6,C,N,N,No Data,37.256532,-121.83565,Miguel,Rodriguez,08/06/2024,Y
43696256072177,6072177,627810,4205,Active,Santa Clara,Oak Grove Elementary,Bernal Intermediate,6610 San Ignacio Avenue,6610 San Ignacio Ave.,San Jose,95119-1935,CA,6610 San Ignacio Avenue,6610 San Ignacio Ave.,San Jose,95119-1935,CA,(408) 578-5731,No Data,(408) 578-7367,http://bernal.ogsd.net,07/01/1980,No Data,N,No Data,No Data,52,Elementary School District,62,Intermediate/Middle Schools (Public),TRAD,Traditional,INTMIDJR,Intermediate/Middle/Junior High,7-8,7-8,C,N,N,No Data,37.227088,-121.79097,Tammy,Unck,08/08/2024,Y
43696256088306,6088306,627810,4218,Active,Santa Clara,Oak Grove Elementary,Oak Ridge Elementary,5920 Bufkin Drive,5920 Bufkin Dr.,San Jose,95123-4308,CA,5920 Bufkin Drive,5920 Bufkin Dr.,San Jose,95123-4308,CA,(408) 578-5900,No Data,(408) 224-3960,https://oakridge.ogsd.net,07/01/1980,No Data,N,No Data,No Data,52,Elementary School District,60,Elementary Schools (Public),TRAD,Traditional,ELEM,Elementary,K-6,K-6,C,N,N,No Data,37.241059,-121.82115,Michelle,Tsang,02/09/2023,N
43696256093066,6093066,627810,4219,Active,Santa Clara,Oak Grove Elementary,Parkview Elementary,330 Bluefield Drive,330 Bluefield Dr.,San Jose,95136-2100,CA,330 Bluefield Drive,330 Bluefield Dr.,San Jose,95136-2100,CA,(408) 226-4655,No Data,(408) 224-9105,https://parkview.ogsd.net,07/01/1980,No Data,N,No Data,No Data,52,Elementary School District,60,Elementary Schools (Public),TRAD,Traditional,ELEM,Elementary,K-6,K-6,C,N,N,No Data,37.271595,-121.84578,Stephanie,Park,08/06/2024,N
43696256095400,6095400,627810,4204,Active,Santa Clara,Oak Grove Elementary,Baldwin (Julia) Elementary,280 Martinvale Lane,280 Martinvale Ln.,San Jose,95119-1840,CA,280 Martinvale Lane,280 Martinvale Ln.,San Jose,95119-1840,CA,(408) 226-3370,No Data,(408) 224-8506,https://baldwin.ogsd.net,07/01/1980,No Data,N,No Data,No Data,52,Elementary School District,60,Elementary Schools (Public),TRAD,Traditional,ELEM,Elementary,P-6,K-6,C,N,N,No Data,37.224098,-121.78423,Kristine,Loeper,02/09/2023,N
43696256097430,6097430,627810,4224,Active,Santa Clara,Oak Grove Elementary,Taylor (Bertha) Elementary,410 Sautner Drive,410 Sautner Dr.,San Jose,95123-5252,CA,410 Sautner Drive,410 Sautner Dr.,San Jose,95123-5252,CA,(408) 226-0462,No Data,(408) 224-3279,https://taylor.ogsd.net,07/01/1980,No Data,N,No Data,No Data,52,Elementary School District,60,Elementary Schools (Public),TRAD,Traditional,ELEM,Elementary,K-6,K-6,C,N,N,No Data,37.231017,-121.80809,Jeremia (Mia),Canlas-Cruz,11/13/2024,N
43696256099451,6099451,627810,4215,Active,Santa Clara,Oak Grove Elementary,Hayes Elementary,5035 Poston Drive,5035 Poston Dr.,San Jose,95136-3348,CA,5035 Poston Drive,5035 Poston Dr.,San Jose,95136-3348,CA,(408) 227-0424,No Data,(408) 224-7191,https://hayes.ogsd.net,07/01/1980,No Data,N,No Data,No Data,52,Elementary School District,60,Elementary Schools (Public),TRAD,Traditional,ELEM,Elementary,K-6,K-6,C,N,N,No Data,37.261806,-121.82651,Tracy,Cochran,02/09/2023,N
43696256116081,6116081,627810,8358,Active,Santa Clara,Oak Grove Elementary,Ledesma (Rita) Elementary,1001 Schoolhouse Road,1001 Schoolhouse Rd.,San Jose,95138-1374,CA,1001 Schoolhouse Road,1001 Schoolhouse Rd.,San Jose,95138-1374,CA,(408) 224-2191,No Data,(408) 224-1146,https://ledesma.ogsd.net,08/30/1999,No Data,N,No Data,No Data,52,Elementary School District,60,Elementary Schools (Public),TRAD,Traditional,ELEM,Elementary,K-6,K-6,C,N,N,No Data,37.242642,-121.76267,Jason,Sorich,02/09/2023,N
43696336048185,6048185,628680,4460,Active,Santa Clara,Orchard Elementary,Orchard Elementary,921 Fox Lane,921 Fox Ln.,San Jose,95131-1602,CA,921 Fox Lane,921 Fox Ln.,San Jose,95131-1602,CA,(408) 944-0388,No Data,(408) 944-0394,www.orchardsd.org,07/01/1980,No Data,N,No Data,No Data,52,Elementary School District,61,Elemen Schools In 1 School Dist. (Public),TRAD,Traditional,ELEM,Elementary,K-8,K-8,N,N,N,No Data,37.388461,-121.9002,Kristina,Zeballos,06/18/2024,N
43696414332904,4332904,629610,4587,Active,Santa Clara,Palo Alto Unified,Henry M. Gunn High,780 Arastradero Road,780 Arastradero Rd.,Palo Alto,94306-3827,CA,780 Arastradero Road,780 Arastradero Rd.,Palo Alto,94306-3827,CA,(650) 354-8200,No Data,(650) 493-7801,No Data,07/01/1980,No Data,N,No Data,No Data,54,Unified School District,66,High Schools (Public),TRAD,Traditional,HS,High School,9-12,9-12,N,N,N,No Data,37.399966,-122.13179,Wendy,Stratton,02/09/2023,N
43696414335782,4335782,629610,4596,Active,Santa Clara,Palo Alto Unified,Palo Alto High,50 Embarcadero Road,50 Embarcadero Rd.,Palo Alto,94301-2321,CA,50 Embarcadero Road,50 Embarcadero Rd.,Palo Alto,94301-2321,CA,(650) 329-3701,No Data,(650) 329-3753,No Data,07/01/1980,No Data,N,No Data,No Data,54,Unified School District,66,High Schools (Public),TRAD,Traditional,HS,High School,9-12,9-12,N,N,N,No Data,37.437857,-122.15779,Brent,Kline,02/09/2023,N
43696416048193,6048193,629610,4579,Active,Santa Clara,Palo Alto Unified,Addison Elementary,650 Addison Avenue,650 Addison Ave.,Palo Alto,94301-3206,CA,650 Addison Avenue,650 Addison Ave.,Palo Alto,94301-3206,CA,(650) 322-5935,No Data,(650) 322-3306,No Data,07/01/1980,No Data,N,No Data,No Data,54,Unified School District,60,Elementary Schools (Public),TRAD,Traditional,ELEM,Elementary,K-5,K-5,N,N,N,No Data,37.446187,-122.15111,Jeffrey,Downing,02/09/2023,N
43696416048201,6048201,629610,4581,Active,Santa Clara,Palo Alto Unified,Herbert Hoover Elementary,445 East Charleston Road,445 East Charleston Rd.,Palo Alto,94306-4236,CA,445 East Charleston Road,445 East Charleston Rd.,Palo Alto,94306-4236,CA,(650) 320-8106,No Data,(650) 493-8130,No Data,07/01/1980,No Data,N,No Data,No Data,54,Unified School District,60,Elementary Schools (Public),TRAD,Traditional,ELEM,Elementary,K-5,K-5,N,N,N,No Data,37.418279,-122.11344,Nikole,Manou,07/28/2023,N
43696416048235,6048235,629610,4583,Active,Santa Clara,Palo Alto Unified,El Carmelo Elementary,3024 Bryant Street,3024 Bryant St.,Palo Alto,94306-2335,CA,3024 Bryant Street,3024 Bryant St.,Palo Alto,94306-2335,CA,(650) 856-0960,No Data,(650) 856-4817,No Data,07/01/1980,No Data,N,No Data,No Data,54,Unified School District,60,Elementary Schools (Public),TRAD,Traditional,ELEM,Elementary,K-5,K-5,N,N,N,No Data,37.425802,-122.13034,Leonel,Argumedo,07/28/2023,N
43696416048243,6048243,629610,4592,Active,Santa Clara,Palo Alto Unified,Ohlone Elementary,950 Amarillo Avenue,950 Amarillo Ave.,Palo Alto,94303-3701,CA,950 Amarillo Avenue,950 Amarillo Ave.,Palo Alto,94303-3701,CA,(650) 856-1726,No Data,(650) 852-9447,No Data,07/01/1980,No Data,N,No Data,No Data,54,Unified School District,60,Elementary Schools (Public),TRAD,Traditional,ELEM,Elementary,K-5,K-5,N,N,N,No Data,37.439596,-122.12383,Elsa,Chen,02/09/2023,N
43696416048268,6048268,629610,4585,Active,Santa Clara,Palo Alto Unified,Fairmeadow Elementary,500 East Meadow Drive,500 East Meadow Dr.,Palo Alto,94306-3624,CA,500 East Meadow Drive,500 East Meadow Dr.,Palo Alto,94306-3624,CA,(650) 856-0845,No Data,(650) 852-9436,No Data,07/01/1980,No Data,N,No Data,No Data,54,Unified School District,60,Elementary Schools (Public),TRAD,Traditional,ELEM,Elementary,K-5,K-5,N,N,N,No Data,37.422224,-122.11843,Trebor,Winslow,08/19/2024,N
43696416048292,6048292,629610,4586,Active,Santa Clara,Palo Alto Unified,Duveneck Elementary,705 Alester Avenue,705 Alester Ave.,Palo Alto,94303-2859,CA,705 Alester Avenue,705 Alester Ave.,Palo Alto,94303-2859,CA,(650) 322-5946,No Data,(650) 322-4387,No Data,07/01/1980,No Data,N,No Data,No Data,54,Unified School District,60,Elementary Schools (Public),TRAD,Traditional,ELEM,Elementary,K-5,K-5,N,N,N,No Data,37.449945,-122.13482,Brittany,Gardner,07/28/2023,N
43696416048300,6048300,629610,7797,Active,Santa Clara,Palo Alto Unified,Greendell,4120 Middlefield Road,4120 Middlefield Rd.,Palo Alto,94303-4741,CA,4120 Middlefield Road,4120 Middlefield Rd.,Palo Alto,94303-4741,CA,(650) 856-0833,No Data,(650) 493-8371,No Data,09/03/1997,No Data,N,No Data,No Data,54,Unified School District,60,Elementary Schools (Public),TRAD,Traditional,ELEM,Elementary,P-K,K,N,N,N,No Data,37.417325,-122.10565,Judy,Argumedo,08/04/2025,N
43696416048326,6048326,629610,4591,Active,Santa Clara,Palo Alto Unified,Juana Briones Elementary,4100 Orme Street,4100 Orme St.,Palo Alto,94306-3106,CA,4100 Orme Street,4100 Orme St.,Palo Alto,94306-3106,CA,(650) 856-0877,No Data,(650) 856-3750,No Data,07/01/1980,No Data,N,No Data,No Data,54,Unified School District,60,Elementary Schools (Public),TRAD,Traditional,ELEM,Elementary,K-5,K-5,N,N,N,No Data,37.408634,-122.1319,Kathryn,Bimpson,02/09/2023,N
43696416048359,6048359,629610,4597,Active,Santa Clara,Palo Alto Unified,Palo Verde Elementary,3450 Louis Road,3450 Louis Rd.,Palo Alto,94303-4403,CA,3450 Louis Road,3450 Louis Rd.,Palo Alto,94303-4403,CA,(650) 856-1672,No Data,(650) 856-6316,No Data,07/01/1980,No Data,N,No Data,No Data,54,Unified School District,60,Elementary Schools (Public),TRAD,Traditional,ELEM,Elementary,K-5,K-5,N,N,N,No Data,37.431406,-122.11369,Annora,Lee,02/09/2023,N
43696416048375,6048375,629610,7813,Active,Santa Clara,Palo Alto Unified,Packard Children's Hospital/Stanford,725 Welch Road,725 Welch Rd.,Palo Alto,94304-1601,CA,725 Welch Road,725 Welch Rd.,Palo Alto,94304-1601,CA,(650) 497-8230,No Data,No Data,No Data,07/01/1980,No Data,N,No Data,No Data,54,Unified School District,65,K-12 Schools (Public),HOMHOS,Home and Hospital,ELEMHIGH,Elementary-High Combination,K-12,K-11,N,N,N,No Data,37.437362,-122.17484,Yolanda,Conaway,08/05/2025,N
43696416048409,6048409,629610,4588,Active,Santa Clara,Palo Alto Unified,Walter Hays Elementary,1525 Middlefield Road,1525 Middlefield Rd.,Palo Alto,94301-3353,CA,1525 Middlefield Road,1525 Middlefield Rd.,Palo Alto,94301-3353,CA,(650) 322-5956,No Data,(650) 329-8713,No Data,07/01/1980,No Data,N,No Data,No Data,54,Unified School District,60,Elementary Schools (Public),TRAD,Traditional,ELEM,Elementary,K-5,K-5,N,N,N,No Data,37.4424,-122.14356,Iris,Wong,08/19/2024,N
43696416060065,6060065,629610,10323,Active,Santa Clara,Palo Alto Unified,Frank S. Greene Jr. Middle,750 North California Avenue,750 North California Ave.,Palo Alto,94303-3629,CA,750 North California Avenue,750 North California Ave.,Palo Alto,94303-3629,CA,(408) 494-8120,No Data,(650) 858-1310,No Data,09/03/1991,No Data,N,No Data,No Data,54,Unified School District,62,Intermediate/Middle Schools (Public),TRAD,Traditional,INTMIDJR,Intermediate/Middle/Junior High,6-8,6-8,N,N,N,No Data,37.439277,-122.13483,Courtney,Carlomagno,08/19/2024,N
43696416060081,6060081,629610,4598,Active,Santa Clara,Palo Alto Unified,Jane Lathrop Stanford Middle,480 East Meadow Drive,480 East Meadow Dr.,Palo Alto,94306-3699,CA,480 East Meadow Drive,480 East Meadow Dr.,Palo Alto,94306-3699,CA,(650) 856-5188,No Data,(650) 856-3248,No Data,07/01/1980,No Data,N,No Data,No Data,54,Unified School District,62,Intermediate/Middle Schools (Public),TRAD,Traditional,INTMIDJR,Intermediate/Middle/Junior High,6-8,6-8,N,N,N,No Data,37.422025,-122.11881,Chris,Grierson,02/09/2023,N
43696416115562,6115562,629610,7802,Active,Santa Clara,Palo Alto Unified,Barron Park Elementary,800 Barron Avenue,800 Barron Ave.,Palo Alto,94306-2610,CA,800 Barron Avenue,800 Barron Ave.,Palo Alto,94306-2610,CA,(650) 858-0508,No Data,(650) 813-1031,No Data,09/08/1998,No Data,N,No Data,No Data,54,Unified School District,60,Elementary Schools (Public),TRAD,Traditional,ELEM,Elementary,K-5,K-5,N,N,N,No Data,37.412612,-122.13642,Claudia,Corpus,08/04/2025,N
43696416118707,6118707,629610,11454,Active,Santa Clara,Palo Alto Unified,Ellen Fletcher Middle,655 Arastradero Road,655 Arastradero Rd.,Palo Alto,94306-3838,CA,655 Arastradero Road,655 Arastradero Rd.,Palo Alto,94306-3838,CA,(650) 856-9810,No Data,(650) 856-9878,No Data,08/28/2001,No Data,N,No Data,No Data,54,Unified School District,62,Intermediate/Middle Schools (Public),TRAD,Traditional,INTMIDJR,Intermediate/Middle/Junior High,6-8,6-8,N,N,N,No Data,37.404638,-122.12726,Melissa,Howell,02/09/2023,N
43696664330080,4330080,634590,5716,Active,Santa Clara,San Jose Unified,Gunderson High,620 Gaundabert Lane,620 Gaundabert Ln.,San Jose,95136-2830,CA,622 Gaundabert Lane,622 Gaundabert Ln.,San Jose,95136,CA,(408) 535-6340,No Data,(408) 224-2209,No Data,07/01/1980,No Data,N,No Data,No Data,54,Unified School District,66,High Schools (Public),TRAD,Traditional,HS,High School,9-12,9-12,C,N,N,No Data,37.258238,-121.85269,Anisha,Dalal,02/09/2023,N
