ID,school,school_name,city,address,lat,lon,ndvi_mean,nlcd_canopy_mean,nlcd_high_canopy_frac,percent_eligible_frpm_k12
43695916049464,Stevenson Elementary,Stevenson Elementary,Mountain View,750 San Pierre Way,37.403342,-122.08432,0.3276844505060037,9.234859647998832,0.5876387732127659,0.134
43695916049472,Crittenden Middle,Crittenden Middle,Mountain View,1701 Rock Street,37.412214,-122.08588,0.2722253979134769,7.073567973494299,0.4275051597343938,0.237
43695916049480,Monta Loma Elementary,Monta Loma Elementary,Mountain View,460 Thompson Avenue,37.408196,-122.09807,0.3186826191772769,7.200448492059861,0.4762070385794701,0.295
43695916049514,Theuerkauf Elementary,Theuerkauf Elementary,Mountain View,1625 San Luis Avenue,37.405889,-122.08497,0.3463214388169607,9.97714157578974,0.6131823777337442,0.386
43696094334728,Mountain View High,Mountain View High,Mountain View,3535 Truman Avenue,37.358192,-122.06863,0.3822476425287609,9.860520992558556,0.5983588551344128,0.127
43696176048037,August Boeger Middle,August Boeger Middle,San Jose,1944 Flint Avenue,37.347153,-121.80143,0.2646242706001271,0.7567284326332991,0.0575022996343467,0.8190000000000001
43696176048060,Mt. Pleasant Elementary,Mt. Pleasant Elementary,San Jose,14275 Candler Drive,37.354085,-121.81104,0.2593805258389868,2.2483123801503875,0.153210711065752,0.797
43696176048078,Robert Sanders Elementary,Robert Sanders Elementary,San Jose,3411 Rocky Mountain Drive,37.351574,-121.80177,0.2651901320627344,1.5937670182824986,0.1123126558817472,0.7859999999999999
43696176067227,Valle Vista Elementary,Valle Vista Elementary,San Jose,1966 Flint Avenue,37.346613,-121.79994,0.2657863383182773,0.890731113511139,0.0661599150634278,0.657
43696256048086,Anderson (Alex) Elementary,Anderson (Alex) Elementary,San Jose,5800 Calpine Drive,37.24674,-121.81194,0.3008441725024872,8.382267335432376,0.5449037123819287,0.5589999999999999
43696256048094,Davis (Caroline) Intermediate,Davis (Caroline) Intermediate,San Jose,5035 Edenview Drive,37.266422,-121.81192,0.3018385108527984,6.327934277672258,0.4121238472276253,0.618
43696256048102,Christopher Elementary,Christopher Elementary,San Jose,565 Coyote Road,37.279388,-121.81761,0.3234033063491841,8.455092560810964,0.4244571062447084,0.639
43696256048110,Frost (Earl) Elementary,Frost (Earl) Elementary,San Jose,530 Gettysburg Drive,37.247514,-121.83706,0.2588777294617711,3.8168737557492953,0.3052927850621266,0.332
43696256048128,Edenvale Elementary,Edenvale Elementary,San Jose,285 Azucar Avenue,37.26157,-121.80265,0.2628530386675378,5.050059954782195,0.3488819119625809,0.6809999999999999
43696256048177,Stipe (Samuel) Elementary,Stipe (Samuel) Elementary,San Jose,5000 Lyng Drive,37.271339,-121.80652,0.2824703485281755,4.596489863164158,0.3107088920415541,0.606
43696256067243,Santa Teresa Elementary,Santa Teresa Elementary,San Jose,6200 Encinal Drive,37.234751,-121.7959,0.3155262439901848,5.88459267869646,0.4177188542558108,0.29
43696256068167,Herman (Leonard) Intermediate,Herman (Leonard) Intermediate,San Jose,5955 Blossom Avenue,37.239738,-121.83975,0.2952186533556436,3.779131445622675,0.2984608766092603,0.311
43696256072144,Sakamoto Elementary,Sakamoto Elementary,San Jose,6280 Shadelands Drive,37.230822,-121.83919,0.3655540435392025,9.217934108580348,0.4772070971255451,0.266
43696256072151,Del Roble Elementary,Del Roble Elementary,San Jose,5345 Avenida Almendros,37.256532,-121.83565,0.2713637972485103,4.1823365734893,0.3170364471781353,0.419
43696256072177,Bernal Intermediate,Bernal Intermediate,San Jose,6610 San Ignacio Avenue,37.227088,-121.79097,0.345767678955574,5.415543107156917,0.3757677275265215,0.419
43696256088306,Oak Ridge Elementary,Oak Ridge Elementary,San Jose,5920 Bufkin Drive,37.241059,-121.82115,0.2854013968900799,4.880316142584519,0.3849681248827282,0.345
43696256093066,Parkview Elementary,Parkview Elementary,San Jose,330 Bluefield Drive,37.271595,-121.84578,0.310904213033411,7.175849522894217,0.5116404658932292,0.645
43696256095400,Baldwin (Julia) Elementary,Baldwin (Julia) Elementary,San Jose,280 Martinvale Lane,37.224098,-121.78423,0.3864222736296652,6.940885459571272,0.45500851227415,0.351
43696256097430,Taylor (Bertha) Elementary,Taylor (Bertha) Elementary,San Jose,410 Sautner Drive,37.231017,-121.80809,0.300882572889486,5.210285933953282,0.3739291205974955,0.241
43696256099451,Hayes Elementary,Hayes Elementary,San Jose,5035 Poston Drive,37.261806,-121.82651,0.3322304334650961,9.305519450800912,0.5620640732265445,0.564
43696256116081,Ledesma (Rita) Elementary,Ledesma (Rita) Elementary,San Jose,1001 Schoolhouse Road,37.242642,-121.76267,0.2978080507337413,5.508389246386625,0.33478264849378,0.35
43696336048185,Orchard Elementary,Orchard Elementary,San Jose,921 Fox Lane,37.388461,-121.9002,0.2461845021454283,5.193258005317815,0.3234665531712364,0.501
43696414332904,Henry M. Gunn High,Henry M. Gunn High,Palo Alto,780 Arastradero Road,37.399966,-122.13179,0.4151270711407149,10.423638219102225,0.5054526151044072,0.1169999999999999
43696414335782,Palo Alto High,Palo Alto High,Palo Alto,50 Embarcadero Road,37.437857,-122.15779,0.3405039904581957,8.867927550291954,0.4847888561439476,0.133
43696416048193,Addison Elementary,Addison Elementary,Palo Alto,650 Addison Avenue,37.446187,-122.15111,0.4552356557526387,17.92680794980803,0.857885512147574,0.172
43696416048201,Herbert Hoover Elementary,Herbert Hoover Elementary,Palo Alto,445 East Charleston Road,37.418279,-122.11344,0.3504919261485847,6.662961403637227,0.4007907815374476,0.067
43696416048235,El Carmelo Elementary,El Carmelo Elementary,Palo Alto,3024 Bryant Street,37.425802,-122.13034,0.3729996051570784,11.069684322285983,0.6905369907648935,0.184
43696416048243,Ohlone Elementary,Ohlone Elementary,Palo Alto,950 Amarillo Avenue,37.439596,-122.12383,0.3807593771066079,11.285755472064212,0.6628759970528879,0.084
43696416048268,Fairmeadow Elementary,Fairmeadow Elementary,Palo Alto,500 East Meadow Drive,37.422224,-122.11843,0.375871455784618,9.245826468973094,0.5471673073402892,0.122
43696416048292,Duveneck Elementary,Duveneck Elementary,Palo Alto,705 Alester Avenue,37.449945,-122.13482,0.4846892179853624,18.854825940315877,0.8969416567132077,0.136
43696416048300,Greendell,Greendell,Palo Alto,4120 Middlefield Road,37.417325,-122.10565,0.3105245755574314,7.925750843168386,0.448071352410066,0.077
43696416048326,Juana Briones Elementary,Juana Briones Elementary,Palo Alto,4100 Orme Street,37.408634,-122.1319,0.440716565854058,14.679789858090144,0.7983653595339535,0.108
43696416048359,Palo Verde Elementary,Palo Verde Elementary,Palo Alto,3450 Louis Road,37.431406,-122.11369,0.3465904864008862,9.047267768315164,0.5560243637911225,0.126
43696416048375,Packard Children's Hospital/Stanford,Packard Children's Hospital/Stanford,Palo Alto,725 Welch Road,37.437362,-122.17484,0.3395159381827572,10.74320205745875,0.5167122761094992,0.2
43696416048409,Walter Hays Elementary,Walter Hays Elementary,Palo Alto,1525 Middlefield Road,37.4424,-122.14356,0.5025439763800433,18.674157971810352,0.8740664470071389,0.17
43696416060065,Frank S. Greene Jr. Middle,Frank S. Greene Jr. Middle,Palo Alto,750 North California Avenue,37.439277,-122.13483,0.4644401622732251,15.712221820528184,0.789620124565827,0.1689999999999999
43696416060081,Jane Lathrop Stanford Middle,Jane Lathrop Stanford Middle,Palo Alto,480 East Meadow Drive,37.422025,-122.11881,0.3740552507945552,9.220226981511992,0.5474693391909206,0.107
43696416115562,Barron Park Elementary,Barron Park Elementary,Palo Alto,800 Barron Avenue,37.412612,-122.13642,0.4752142313401968,17.695508919010443,0.8590164834661957,0.299
43696416118707,Ellen Fletcher Middle,Ellen Fletcher Middle,Palo Alto,655 Arastradero Road,37.404638,-122.12726,0.4011025454994992,12.905371639864905,0.7075023567852535,0.136
43696664330080,Gunderson High,Gunderson High,San Jose,620 Gaundabert Lane,37.258238,-121.85269,0.2891473066758238,4.232511097890258,0.321513889524507,0.546
43696664333522,Leland High,Leland High,San Jose,6677 Camden Avenue,37.220338,-121.84737,0.4065533176633475,12.522348784740494,0.629106735068394,0.113
43696664333795,Abraham Lincoln High,Abraham Lincoln High,San Jose,555 Dana Avenue,37.329212,-121.92388,0.3890764762607205,9.250232255879622,0.5746033344164314,0.562
43696664335949,Pioneer High,Pioneer High,San Jose,1290 Blossom Hill Road,37.247184,-121.88445,0.2841176967645862,5.678434297900774,0.3955077365234383,0.308
43696664337200,San Jose High,San Jose High,San Jose,275 North 24th Street,37.350457,-121.87122,0.2913769764347704,6.707849948057532,0.3223865160106353,0.6990000000000001
43696664338950,Willow Glen High,Willow Glen High,San Jose,2001 Cottle Avenue,37.291588,-121.8964,0.3951591128829327,10.479773733083752,0.6123714548541668,0.3879999999999999
43696666048417,Allen at Steinbeck,Allen at Steinbeck,San Jose,820 Steinbeck Drive,37.247281,-121.85641,0.2794899895118863,7.1570695403041045,0.4497950476627781,0.69
43696666048425,Almaden Elementary,Almaden Elementary,San Jose,1295 Dentwood Drive,37.250931,-121.88411,0.2657386446096143,4.939843671343711,0.3629058092387674,0.718
43696666048433,Anne Darling Elementary,Anne Darling Elementary,San Jose,333 North 33rd Street,37.356596,-121.86446,0.2143625382372868,2.2873683680614354,0.1678069810120499,0.731
43696666048474,Booksin Elementary,Booksin Elementary,San Jose,1590 Dry Creek Road,37.288713,-121.90714,0.4056292213794002,13.312260869565216,0.6811258581235697,0.119
43696666048490,Canoas Elementary,Canoas Elementary,San Jose,880 Wren Drive,37.284721,-121.87654,0.3391535824190005,10.331861242048411,0.6598919957896663,0.716
43696666048516,Empire Gardens Elementary,Empire Gardens Elementary,San Jose,1060 East Empire Street,37.354642,-121.87616,0.3389467155769261,7.531975746482096,0.3939228921176068,0.706
43696666048532,Gardner Elementary,Gardner Elementary,San Jose,502 Illinois Avenue,37.321387,-121.89641,0.2618068817422458,6.156264587166038,0.397974500489671,0.701
43696666048540,Grant Elementary,Grant Elementary,San Jose,470 East Jackson Street,37.351639,-121.88858,0.2475379023562385,4.391364042012768,0.3226836914487083,0.6970000000000001
43696666048565,Hammer Montessori at Galarza Elementary,Hammer Montessori at Galarza Elementary,San Jose,1610 Bird Avenue,37.303525,-121.88686,0.4089999972109009,13.938105502089078,0.7827674734688836,0.201
43696666048599,Horace Mann Elementary,Horace Mann Elementary,San Jose,55 North Seventh Street,37.33998,-121.88486,0.198544254111883,3.352278655963677,0.249906181065966,0.7440000000000001
43696666048649,Lowell Elementary,Lowell Elementary,San Jose,625 South Seventh Street,37.329688,-121.87718,0.2276625258779944,5.795033727816065,0.3792846224955836,0.851
43696666048656,Merritt Trace Elementary,Merritt Trace Elementary,San Jose,651 Dana Avenue,37.330909,-121.9258,0.4059320037680569,9.76288197416054,0.5807288687111848,0.5429999999999999
43696666048664,Reed Elementary,Reed Elementary,San Jose,1524 Jacob Avenue,37.264637,-121.89461,0.3371025517178443,8.980100777570811,0.5604413709777072,0.242
43696666048672,River Glen,River Glen,San Jose,1088 Broadway,37.312129,-121.89924,0.3593863082374015,11.345822578578357,0.6550652607684844,0.469
43696666048680,Schallenberger Elementary,Schallenberger Elementary,San Jose,1280 Koch Lane,37.280808,-121.88786,0.3923851494885858,13.141311560939654,0.7994398246248334,0.255
43696666048698,Selma Olinder Elementary,Selma Olinder Elementary,San Jose,890 East William,37.33834,-121.86659,0.3762630706965839,11.281661457070031,0.5536252843158346,0.8029999999999999
43696666048706,Simonds Elementary,Simonds Elementary,San Jose,6515 Grapevine Way,37.220493,-121.8684,0.3107040196526727,8.385663029948011,0.5577313831734643,0.092
43696666048714,Terrell Elementary,Terrell Elementary,San Jose,3925 Pearl Avenue,37.270841,-121.86841,0.3026168492137424,7.067869058025066,0.4956683706391955,0.541
43696666048722,Hacienda Science/Environmental Magnet,Hacienda Science/Environmental Magnet,San Jose,1290 Kimberly Drive,37.26967,-121.8839,0.3119085699173287,7.171902815850778,0.4934763606741936,0.223
43696666048730,Walter L. Bachrodt Elementary,Walter L. Bachrodt Elementary,San Jose,102 Sonora Avenue,37.363361,-121.91285,0.2381742261873672,4.337514587099283,0.2779122714687778,0.613
43696666048748,Washington Elementary,Washington Elementary,San Jose,100 Oak Street,37.321793,-121.88158,0.1984077633182401,3.195051852123053,0.2338745846795967,0.83
43696666048755,Williams Elementary,Williams Elementary,San Jose,1150 Rajkovich Way,37.208223,-121.85092,0.3276930245425052,7.668530943641473,0.4775920620245863,0.0819999999999999
43696666048763,Willow Glen Elementary,Willow Glen Elementary,San Jose,1425 Lincoln Avenue,37.30321,-121.89687,0.3877154234184323,13.674252582155331,0.7371121046682438,0.359
43696666060099,Bret Harte Middle,Bret Harte Middle,San Jose,7050 Bret Harte Drive,37.209431,-121.83816,0.3510319307230568,9.058373415954636,0.5009908149395672,0.119
43696666060107,Willow Glen Middle,Willow Glen Middle,San Jose,2105 Cottle Avenue,37.291174,-121.89613,0.3930899154757359,10.255134635450036,0.6055940983726593,0.367
43696666060115,John Muir Middle,John Muir Middle,San Jose,1260 Branham Lane,37.261393,-121.88237,0.3046281146175214,6.882125466793589,0.4592470894047011,0.542
43696666062103,Muwekma Ohlone Middle,Muwekma Ohlone Middle,San Jose,850 North Second Street,37.35284,-121.90149,0.277333599164584,5.282953328512719,0.363363019779777,0.687
43696666062111,Herbert Hoover Middle,Herbert Hoover Middle,San Jose,1635 Park Avenue,37.332437,-121.92231,0.383626640638344,10.418880635609318,0.6297191291493325,0.63
43696666093074,Los Alamitos Elementary,Los Alamitos Elementary,San Jose,6130 Silberman Avenue,37.22786,-121.88099,0.2866995628391358,5.5968184085635695,0.377333449271648,0.121
43696666093082,Graystone Elementary,Graystone Elementary,San Jose,6982 Shearwater Drive,37.210665,-121.83774,0.383468728755739,11.412321689266804,0.5316897702154144,0.088
43696666093090,Rachel Carson Elementary,Rachel Carson Elementary,San Jose,4245 Meg Drive,37.270482,-121.85548,0.3054812242522536,5.038515928551488,0.3671598621554458,0.472
43696666095418,Castillero Middle,Castillero Middle,San Jose,6384 Leyland Park Drive,37.221497,-121.88191,0.3166881071523534,5.3620333801650215,0.3609350473427209,0.32
43696666119010,Ernesto Galarza Elementary,Ernesto Galarza Elementary,San Jose,1610 Bird Avenue,37.303525,-121.88686,0.4089999972109009,13.938105502089078,0.7827674734688836,0.773
43696740140475,Abram Agnew Elementary,Abram Agnew Elementary,San Jose,3534 Zanker Road,37.40643,-121.93425,0.2768321758982014,3.258820783642539,0.2395317548211132,0.25
43696740140483,Dolores Huerta Middle,Dolores Huerta Middle,San Jose,3556 Zanker Road,37.406908,-121.93501,0.27905782081675,3.400614153913744,0.2499954235922969,0.37
43696740141283,Kathleen MacDonald High,Kathleen MacDonald High,San Jose,3588 Zanker Road,37.408099,-121.93356,0.2541974837145391,3.3098051419105063,0.2482449958355832,0.318
43697086049316,Carlton Elementary,Carlton Elementary,San Jose,2421 Carlton Avenue,37.247604,-121.9459,0.3416618150313699,9.613171021921197,0.5786234039632054,0.053
43697086049332,Dartmouth Middle,Dartmouth Middle,San Jose,5575 Dartmouth Drive,37.239598,-121.89671,0.2859340982011157,4.074419009088995,0.2973465259535208,0.174
43697086049357,Guadalupe Elementary,Guadalupe Elementary,San Jose,6044 Vera Cruz Drive,37.228769,-121.89693,0.3130509514315722,6.266922334140302,0.401330813269691,0.0819999999999999
43697086049373,Lietz Elementary,Lietz Elementary,San Jose,5300 Carter Avenue,37.243765,-121.90302,0.2880433613555745,5.897748854748732,0.3909322642796015,0.2319999999999999
43697086049407,Noddin Elementary,Noddin Elementary,San Jose,1755 Gilda Way,37.237773,-121.91388,0.3221620928047939,8.314474129804042,0.5590122372021931,0.152
43697086049415,Oster Elementary,Oster Elementary,San Jose,1855 Lencar Way,37.255483,-121.91957,0.2925860883026526,3.626911300989005,0.2628293433042111,0.128
43697086049449,Union Middle,Union Middle,San Jose,2130 Los Gatos-Almaden Road,37.242736,-121.9344,0.3298238002140728,7.783453395454424,0.5111579968695368,0.078
